"308156","17/5/2019 22:46:22.281633+00","SE ENTREGA BICICLETA 17 DE MAYO / NO SE CHECA POR FALTA DE LUZ ","130676","11"
"308155","17/5/2019 22:45:07.066524+00","Mal motor #286075 $3800 - rev = $3350 ","130418","11"
"308154","17/5/2019 22:32:14.334437+00","OK ARMADO PG","130770","6"
"308153","17/5/2019 22:31:50.749959+00","OK ARMADO PG","130655","6"
"308152","17/5/2019 22:31:38.189816+00","OK ARMADO PG","130654","6"
"308151","17/5/2019 22:31:25.162048+00","OK ARMADO PG","130552","6"
"308150","17/5/2019 22:31:11.632388+00","OK ARMADO PG","130497","6"
"308149","17/5/2019 22:30:58.161364+00","OK ARMADO PG","130496","6"
"308148","17/5/2019 22:30:45.429437+00","OK ARMADO PG","130495","6"
"308147","17/5/2019 22:30:29.124424+00","OK ARMADO PG","130353","6"
"308146","17/5/2019 22:30:20.261512+00","OK ARMADO PG","130280","6"
"308145","17/5/2019 22:30:06.836538+00","OK ARMADO PG","130277","6"
"308144","17/5/2019 22:29:53.218355+00","OK ARMADO PG","130248","6"
"308143","17/5/2019 22:29:40.233227+00","OK ARMADO PG","130135","6"
"308142","17/5/2019 22:29:24.961148+00","OK REV AMADO PG","130030","6"
"308141","17/5/2019 22:29:10.548323+00","OK ARMADO PG","130007","6"
"308140","17/5/2019 22:28:54.253828+00","OK ARMADO PG","129951","6"
"308139","17/5/2019 22:28:25.78817+00","OK ARMADO PG","130050","6"
"308138","17/5/2019 22:27:20.330509+00","OK ARMADO PG","129949","6"
"308137","17/5/2019 22:27:05.627012+00","OK ARMADO PG","129948","6"
"308136","17/5/2019 22:26:49.210006+00","OK REV AMADO PG","129871","6"
"308135","17/5/2019 22:26:28.847293+00","OK","129859","6"
"308134","17/5/2019 22:26:02.652142+00","OK ARMADO PG","129858","6"
"308133","17/5/2019 22:25:46.152961+00","OK ARMADO PG","129827","6"
"308132","17/5/2019 22:25:29.939275+00","OK ARMADO PG","129823","6"
"308131","17/5/2019 22:25:16.303007+00","OK ARMADO PG","129808","6"
"308130","17/5/2019 22:25:02.622395+00","OK ARMADO PG","129762","6"
"308129","17/5/2019 22:24:54.516178+00","OK ARMADO PG","129760","6"
"308128","17/5/2019 22:24:40.307706+00","OK ARMADO PG","129759","6"
"308127","17/5/2019 22:24:23.556364+00","OK ARMADO PG","129756","6"
"308126","17/5/2019 22:24:07.604338+00","OK ARMADO PG","129741","6"
"308125","17/5/2019 22:23:49.907694+00","OK ARMADO PG","129736","6"
"308124","17/5/2019 22:23:24.168489+00","OK ARMADOI PG","129733","6"
"308123","17/5/2019 22:23:10.669428+00","OK ARMADO PG","129728","6"
"308122","17/5/2019 22:22:53.74848+00","OK ARMADO PG","129726","6"
"308121","17/5/2019 22:22:44.364412+00","OK ARMADO PG","129724","6"
"308120","17/5/2019 22:22:35.551655+00","OK ARMADO PG","129708","6"
"308119","17/5/2019 22:22:22.172828+00","OK ARMADO PG","129707","6"
"308118","17/5/2019 22:22:00.862771+00","OK ARMADO PG","129706","6"
"308117","17/5/2019 22:21:42.949351+00","OK REV AMADO PG","129703","6"
"308116","17/5/2019 22:21:18.02812+00","OK ARMADO PG","129609","6"
"308115","17/5/2019 22:21:09.317916+00","cliente llamó para cancelar el servicio el regresa la llamada para confirmar  ","130774","7"
"308114","17/5/2019 22:21:07.991127+00","OK ARMADO PG","129607","6"
"308113","17/5/2019 22:20:58.838966+00","OK ARMADO PG","129536","6"
"308112","17/5/2019 22:20:42.900661+00","OK ARMADO PG","129352","6"
"308111","17/5/2019 22:20:32.330356+00","OK ARMADO PG","129247","6"
"308110","17/5/2019 22:20:20.207965+00","OK ARMADO PG","129242","6"
"308109","17/5/2019 22:20:04.014404+00","OK ARMADO PG","128917","6"
"308108","17/5/2019 22:19:44.786585+00","OK ARMADO PG","128873","6"
"308107","17/5/2019 22:19:28.313882+00","OK ARMADO PG","128861","6"
"308106","17/5/2019 22:19:11.706282+00","OK ARMADO PG","128752","6"
"308105","17/5/2019 22:18:59.898601+00","OK ARMADO PG","128748","6"
"308104","17/5/2019 22:16:46.245919+00","no se pide llave ","130337","6"
"308103","17/5/2019 22:16:05.713985+00","se pidio pieza a icon","130365","6"
"308102","17/5/2019 22:14:20.367579+00","se pidio pieza a icon","129694","6"
"308101","17/5/2019 22:08:29.32667+00","piezas solicitadas","129385","99"
"308100","17/5/2019 22:07:53.3286+00","piezas solicitadas","128793","99"
"308099","17/5/2019 22:05:14.412529+00","piezas solicitadas","128795","99"
"308098","17/5/2019 21:44:54.408688+00","ok depositados 3650","130775","4"
"308097","17/5/2019 21:44:17.321093+00","esperar ics ","130445","6"
"308096","17/5/2019 21:40:31.974435+00","ok depositados 250 anticipo","130696","4"
"308095","17/5/2019 21:38:57.749736+00","armado exitoso modelo y version PFTL10916.4 905 CST serie KK250C0406528","130063","56"
"308094","17/5/2019 21:37:55.370385+00","armado exitoso modelo y version PFEL03916.2 250i serie MM111R0203239","129966","56"
"308093","17/5/2019 21:28:05.140771+00","CONFIRMADO CON CLIENTE MARTES 21 MAYO ","130648","6"
"308092","17/5/2019 21:11:57.676002+00","CONFIRMADO CON CLIENTE MARTES 21 MAYO ","130657","6"
"308091","17/5/2019 21:02:36.295904+00","se recoge tabla $3500 - rev = $3050","128248","11"
"308090","17/5/2019 20:58:53.683953+00","la señora se niega a pagar viáticos de Obregón-Guaymas, levantó queja a Liverpool, Lunes le dan respuesta ","129611","42"
"308089","17/5/2019 20:57:34.066599+00","llamo cliente para ver si teniamos su pieza, se le indico que sigue fuera de stock","123610","253"
"308088","17/5/2019 20:45:43.33613+00","Armado de 24034.6 mm400g0600085  se gastan 100 pesos de taxi, entrada y salida es al último fraccionamiento de sayavedra","130702","84"
"308087","17/5/2019 20:44:40.226827+00","Servicio concluido.  Serie: KK330C0214930","130627","32"
"308086","17/5/2019 20:44:00.291412+00","Se gastan 160 de taxis, ya que la señora dio mal el fraccionamiento y se fue a otro, por lo cual se gastó doble de taxis para entrar y salir de los dos ","129668","84"
"308085","17/5/2019 20:43:19.687244+00","se reviso equipo pedal de lado izquierdo roto $ 1700 - rev = $1250 / Sr Eugenio esta verificando existencia ","130434","11"
"308084","17/5/2019 20:42:22.082286+00","Armado de pfel03916.2 mm111r0203115 
La señora Berenice rojas Vargas me informa que no pidieron el eliminador, que la señorita Maricarmen Larios les dijo que costaba 400 pesos si iban por el al centro de servicio.","130479","84"
"308083","17/5/2019 20:39:38.321911+00","Armado de ntl14216.1 mm010c0109806","129668","84"
"308082","17/5/2019 20:17:49.255112+00","Modelo PFEL55916.6, Serie MM200G0600791 se realizo armado y demostracion","130172","38"
"308081","17/5/2019 20:10:01.80516+00","CONFIRMADO CON CLIENTE MARTES 21 MAYO ","130811","6"
"308080","17/5/2019 20:08:36.414027+00","SE LE INFORMA A CLIENTE CONSOLA FUERA DE STOCK ","129388","11"
"308079","17/5/2019 20:02:19.289747+00","CONSOLA N. 80","130206","40"
"308078","17/5/2019 20:01:40.477115+00","SERVICIO REALIZADO
NS.  MM200C0505462
LA CONSOLA NO SE DISTINGUEN LOS NUMEROS Y LETRAS, SE VEN MUY TENUES","130206","40"
"308077","17/5/2019 19:58:46.747479+00","SE PIDIO SEGURO DE PLEGADO A ICON","130525","6"
"308076","17/5/2019 19:51:25.128425+00","SE MANDO FOTOS A ICON ","129482","6"
"308075","17/5/2019 19:43:19.634907+00","CLIENTE NO ESTA EN DOMICILIO, SE REPROGRAMA PARA EL DIA MARTES 21 DE MAYO S/h","130164","253"
"308074","17/5/2019 19:34:54.2393+00","RECONFIRMADO CON ANGELICA MARTES 21 MAYO ","130044","6"
"308073","17/5/2019 19:32:36.360826+00","CONFIRMADO CON CLIENTA LUNES 20 MAYO ","130763","6"
"308072","17/5/2019 19:24:11.979103+00","La clienta no sabe ni en qué fraccionamiento vive, ni las entre calles, se avisa a oficina para que pregunten ","129668","84"
"308071","17/5/2019 19:19:49.552193+00","CONFIRMADO CON CLIENTE JUEVES 23 MAYO ","130663","6"
"308070","17/5/2019 19:16:24.774396+00","CONFIRMADO CON CLIENTA MARTES 21 MAYO ","127898","6"
"308069","17/5/2019 19:11:05.941548+00","CONFIRMADO CON CLIENTE MIERCOLES 22 MAYO ","130807","6"
"308068","17/5/2019 19:03:14.141742+00","sele marca al cliente pero no me puede recibir me comunico ala oficina pera avisar y reprogramar servicio ","129652","80"
"308067","17/5/2019 19:01:52.791987+00","se revisa equipo y esta dañado el motor de resistencia se cobra $550 de revicion 23887.0 ","129958","80"
"308066","17/5/2019 19:00:15.409895+00","se instala equipo wltl29816.10 mm010c0a03756 ok ","130525","80"
"308065","17/5/2019 18:58:47.132632+00","se instala equipo pfel55916.6 mm800g0603211 ok","129546","80"
"308064","17/5/2019 18:58:06.413586+00","CONFIRMADO CON CLIENTA MARTES 21 MAYO ","130803","6"
"308063","17/5/2019 18:57:16.290761+00","se coloca cable interconeccion y se realiza mantenimiento equipo funcionando bien ","128779","80"
"308062","17/5/2019 18:57:10.574153+00","se cobra $1500","128779","80"
"308061","17/5/2019 18:56:42.321601+00","se coloca cable interconeccion y se realiza mantenimiento equipo funcionando bien ","128779","80"
"308060","17/5/2019 18:55:00.08634+00","CONFIRMADO CON CLIENTA MARTES 21 MAYO ","130802","6"
"308059","17/5/2019 18:54:36.509466+00","se instala equipo pftl80916.4 mm010c0402563 ok","130390","80"
"308058","17/5/2019 18:50:15.790993+00","clienta hablar a tienda con el vendedor porque el le prometio que estariamos el dia lunes y ya no es posible ","130763","6"
"308057","17/5/2019 18:15:04.016083+00","confirmado con cliente martes 21 mayo ","130198","6"
"308056","17/5/2019 18:14:09.559898+00","1er descuento 17 de mayo $300","130599","11"
"308055","17/5/2019 18:08:56.670122+00","confirmado con clienta lunes 20 mayo ","130322","6"
"308054","17/5/2019 17:54:59.704303+00","PORFAVOR REVISAR EQUIPO","130796","99"
"308053","17/5/2019 17:51:07.39949+00","CONFIRMADO CON ESPOSA DE CLIENTE MARTES 21 MAYO ","130793","6"
"308052","17/5/2019 17:46:05.726401+00","esperar ics ","130592","6"
"308051","17/5/2019 17:43:19.101231+00","CLIENTE CONFIRMO QUE ESTABA EL EQUIPO EN DOMICILIO LLEGO Y EL PERSONAL DE LIMPIEZA INDICAN QUE NO ESTA AUN LA MAQUINA EN DOMICILIO SE MARCO VARIAS VECES A CLIENTE PARA VERIFICAR PERO NADIE RESPONDE ","130160","6"
"308050","17/5/2019 17:37:44.452675+00","PORFAVOR REVISAR EQUIPO","130791","99"
"308049","17/5/2019 17:37:31.972407+00","reprogramado  para el lunes  20/05/19 
","129657","7"
"308048","17/5/2019 17:28:30.20211+00","DUPLICADO 178167","129853","6"
"308047","17/5/2019 17:28:15.721794+00","CLIENTA INDICA QUE LA TIENDA LE PROGRAMO EL SERVICIO EL DIA DE HOY DESPUES DE LAS 3 Y QUE HOY TAMBIEN YA EN LA MAÑANA ALGUIEN LE LLAMO PARA CONFIRMAR ","129854","6"
"308046","17/5/2019 17:25:48.228412+00","NUM MANDA DIRECTO A BUZON SE DEJO MNS ","129558","6"
"308045","17/5/2019 17:22:32.638673+00","UNICO NUM LOCAL NC ","129861","6"
"308044","17/5/2019 17:21:17.666096+00","PAGÓ EN MERCADO PAGO","130784","113"
"308043","17/5/2019 17:20:32.29802+00","UNICO NUM NADIE CONTESTA , SUENA Y SUENA PERO NO ENTRA A BUZON ","129896","6"
"308042","17/5/2019 17:19:12.500738+00","CONFIRMADO CON CLIENTE LUNES 20 MAYO ","129941","6"
"308041","17/5/2019 17:17:07.651566+00","SE MARCO VARIAS VECES PERO NC , DESPUES DESVIABAN LA LLAMADA ","129969","6"
"308040","17/5/2019 17:13:47.799167+00","CONFIRMADO CON CLIENTE LUNES 20 MAYO ","130156","6"
"308039","17/5/2019 17:08:40.304533+00","CONFIRMADO CON CLIENTE LUNES 20 MAYO ","130008","6"
"308038","17/5/2019 17:07:14.438238+00","PAGÓ EN MERCADO PAGO ","130783","113"
"308037","17/5/2019 17:06:44.976472+00","Modelo 25049.5 serie MM110C0500800","130623","78"
"308036","17/5/2019 17:06:04.48775+00","Modelo pftl10916.4 serie MM200C0403239 PASAJES $120 pesos ","130334","78"
"308035","17/5/2019 17:04:01.852435+00","Se le marca al cliente y no contesto no se acudio al domicilio ","130044","78"
"308034","17/5/2019 17:01:29.215103+00","Se instaló equipo,se deja funcionando correctamente.nordic track T6.7s 24860.9 serie:MM111R0901445","130548","236"
"308033","17/5/2019 17:00:14.665088+00","Se cambió tarjeta de control, se deja funcionando correctamente.se cobró $2,750","129923","236"
"308032","17/5/2019 16:59:17.736753+00","Se cambió motor de resistencia,se deja funcionando correctamente.se cobró $1,050","129828","236"
"308031","17/5/2019 16:57:41.189813+00","Se instaló equipo, se deja funcionando correctamente.proform C590pro NTL59417.4 serie:MM210C04021271","130297","236"
"308030","17/5/2019 16:56:58.152129+00","SE MARCO VARIAS VECES PERO CLIENTA NC MNS BUZON ","130229","6"
"308029","17/5/2019 16:54:29.83282+00","DUPLICADO 178540","130732","6"
"308028","17/5/2019 16:54:08.097718+00","CONFIRMADO CON ESPOSO DE CLIENTA MARTES 21 MAYO ","130243","6"
"308027","17/5/2019 16:53:25.509325+00","Hermosillo-Francisco Jimenez 16 de Mayo de 2019 a las 23:07
HOLA 170046. HILDA CASTREJO, 6621214516, CDA DE LOS DUQUES #94, PASEO REAL RES KK831H2910143. Se Cambio refacción SALUDOS, FCO. JAVIER JIMENEZ MONTAÑO MULTISERVICIOS","125569","99"
"308026","17/5/2019 16:51:58.794623+00","CONFIRMADO CON CLIENTA SABADO 25 MAYO ","130383","6"
"308025","17/5/2019 16:49:51.566046+00","Modelo PFTL34616.2, Serie KK330C0214896 se realizo armado y demostracion
","130600","38"
"308024","17/5/2019 16:48:18.93779+00","YA SE ARMO ","129638","6"
"308023","17/5/2019 16:46:54.364441+00","EL RESTO $2320.00 SE DESCONTO DE SUS SERVICIOS EL 17/05/19","127404","99"
"308022","17/5/2019 16:45:51.877167+00","CONFIRMADO CON LA SRA ARREOLA LUNES 20 MAYO ","129637","6"
"308021","17/5/2019 16:45:05.736653+00","DESCUENTO DE SUS SERVICIO $750.00  EL DIA 17/05/19","128482","99"
"308020","17/5/2019 16:43:45.458388+00","CONFIRMADO CON CLIENTE LUNES 20 MAYO ","129836","6"
"308019","17/5/2019 16:40:00.05694+00","CONFIRMADO CON CLIENTA MARTES 21 MAYO ","129998","6"
"308018","17/5/2019 16:35:42.717057+00","Llamo cliente para cancelar visita ya que saldrá de viaje, el se comunica para programar nuevamente ","130224","253"
"308017","17/5/2019 16:35:05.769861+00","SE LLAMO VARIAS VECES PERO NC SE DEJO MNS BUZON ","130198","6"
"308016","17/5/2019 16:34:07.174749+00","CLIENTE CANCELO COMPRA ","130201","6"
"308015","17/5/2019 16:32:59.753417+00","AUN NO REQUIEREN EL ARMADO REGRESAN LA LLAMADA ","129305","6"
"308014","17/5/2019 16:32:50.271678+00","AUN NO REQUIEREN EL ARMADO REGRESAN LA LLAMADA ","129302","6"
"308013","17/5/2019 16:31:51.461282+00","confirmado con Enrique  para el Martes 21/05/19 cliente indica que el equipo está en el lugar de armado  ","129383","7"
"308012","17/5/2019 16:30:27.779897+00","ARMADO PAGADO EL 17/05/19","130166","99"
"308011","17/5/2019 16:27:40.000275+00","CONFIRMADO CON CLIENTE LUNES 20 MAYO ","130411","6"
"308010","17/5/2019 16:26:21.276425+00","DUPLICADO 178718 ","130499","6"
"308009","17/5/2019 16:25:36.264625+00","CONFIRMADO CON CLIENTE LUNES 20 MAYO ","130437","6"
"308008","17/5/2019 16:23:12.579833+00","SE LLAMO VARIAS VECES PERO SIEMPRE MANDA DIRECTO A BUZON SE DEJO MNS ","130322","6"
"308007","17/5/2019 16:21:59.821565+00","CLIENTA INDICA PROBABLEMENTE ENTREGUEN HOY ","130524","6"
"308006","17/5/2019 16:20:37.892484+00","CONFIRMADO CON CLIENTA MARTES 21 MAYO ","130412","6"
"308005","17/5/2019 16:16:09.742558+00","Se armo 17/5/19, PFEL55916.6/MM200G0600834","130166","49"
"308004","17/5/2019 16:14:11.84731+00","CONFIRMADO CON CLIENTA MIERCOLES 22 MAYO ","130233","6"
"308003","17/5/2019 16:09:07.206664+00","Sé checo equipo en cual lo armó liverpool pero le hacen falta piezas tapas de brazo . Bujes . Tapa de monitor serie # KK610G0302141 versión . 3 se mostró mochila","130633","104"
"308002","17/5/2019 16:08:41.599069+00","A/C $400.00  EL 17/05/19","128933","99"
"308001","17/5/2019 16:08:41.196426+00","CONFIRMADO CON ERICK CAMPOS LUNES 20 MAYO ","130378","6"
"308000","17/5/2019 16:06:40.738774+00","Sé armó equipo quedando funciónando serie# MM210C0401086 versión. 4 cliente estuvo presente ","129645","104"
"307999","17/5/2019 16:05:02.970603+00","CONFIRMADO CON CLIENTE LUNES 20 MAYO ","130364","6"
"307998","17/5/2019 16:05:00.330199+00","CONFIRMADO CON CLIENTE LUNES 20 MAYO ","130363","6"
"307997","17/5/2019 16:04:52.78113+00","se envio presupuesto por correo","130114","253"
"307996","17/5/2019 16:04:08.614202+00","SE COLOCÓ REFACCIÓN06-05-19 .MODELO OTRO. SERIE F/T 415.","128166","247"
"307995","17/5/2019 16:02:48.532885+00","SE RALIZÓ ARMADO EL DÍA 02-05-19 CON # SERIE MM011N0000069. MODELO 21918","129141","247"
"307994","17/5/2019 16:02:15.644596+00","ARMADO PAGADO EL 17/05/19","130586","99"
"307993","17/5/2019 16:02:02.34556+00","SE REALIZÓ REVISIÓN EL DÍA 08-05-19 . SE SOLICITA BANDA. MODELO 24853.","129343","247"
"307992","17/5/2019 16:01:48.239392+00","ARMADO PAGADO EL 17/05/19","130617","99"
"307991","17/5/2019 16:01:41.37322+00","CONFIRMADO CON CLIENTA VIERNES 24 MAYO / SE COMPROMETIO A MOVER LA MAQUINA AL LUGAR DE ARMADO ","130359","6"
"307990","17/5/2019 16:01:17.41852+00","ARMADO PAGADO EL 17/05/19","130693","99"
"307989","17/5/2019 16:00:58.286157+00","SE REALIZÓ ARMADO EL DÍA 12-05-29 CON # SERIE JJ541H1320154.MODELO PFTL39115.","129556","247"
"307988","17/5/2019 16:00:26.962818+00","Pasajes $40.00 ","129956","242"
"307987","17/5/2019 15:58:55.621192+00","SE REALIZÓ ARMADO EL DÍA 10-05-19 CON # SERIE MM010C0A03690 MODELO WLTL29816.","130032","247"
"307986","17/5/2019 15:58:00.918273+00","SE REALIZÓ ARAMDO EL DÍA 10-05-19 CON # SERIE HH941R0207314. MODELO 23907 MARCA NORDICTRACK.","130103","247"
"307985","17/5/2019 15:57:49.623164+00","confirmado con clienta lunes 20 mayo ","130357","6"
"307984","17/5/2019 15:56:41.470833+00","REPARACION PAGADO EL 17/05/19","128431","99"
"307983","17/5/2019 15:55:02.07782+00","confirmado con cliente lunes 20 mayo ","130356","6"
"307982","17/5/2019 15:55:01.392126+00","16/05/19 MOD. 21918.0 S/MM011N0000034 SE ARMO Y SE DEJO FUNCIONANDO","130135","103"
"307981","17/5/2019 15:54:53.024905+00","SE COLOCÓ REFACCIÓN EL DÍA 11-05-19 CON # SERIE KK20C0501895..MODELO 25049","125487","247"
"307980","17/5/2019 15:54:03.228276+00","16/05/19 MOD. 25027.8 S/MM110C0801225 SE ARMO Y SE DEJO FUNCIONANDO","130495","103"
"307979","17/5/2019 15:53:57.288279+00","SE COLOCÓ REFACCIÓN EL DÍA 15-05-19. MODELO PFEL02916 # SERIE MM20090600821.","129201","247"
"307978","17/5/2019 15:53:12.380563+00","SE COLOCÓ REFACCIÓN EL DÍ 15-05-19. MODELO PFTL60916.MARCA PROFORM","129202","247"
"307977","17/5/2019 15:52:58.149098+00","16/05/19 MOD. WLTL29816.10 S/MM900C0A10475 SE ARMO Y SE DEJO FUNCIONANDO","130497","103"
"307976","17/5/2019 15:52:51.872952+00","PAGO CONCLUIDO EL 17/05/19","127777","99"
"307975","17/5/2019 15:52:39.79017+00","A/C $1470.00  EL 17/05/19","127777","99"
"307974","17/5/2019 15:52:09.868886+00","16/05/19 MOD. WLTL29816.10 S/MM010C0A03763 SE ARMO Y SE DEJO FUNCIONANDO","130007","103"
"307973","17/5/2019 15:51:19.035831+00","16/05/19 MOD. NTL59417.4 S/MM210C0401284 SE ARMO Y SE DEJO FUNCIONANDO","130277","103"
"307972","17/5/2019 15:50:37.959891+00","confirmado con clienta lunes 20 mayo ","130226","6"
"307971","17/5/2019 15:50:25.835804+00","16/05/19 MOD. 24860.9 S/KK041R0907944 SE ARMO Y SE DEJO FUNCIONANDO","129951","103"
"307970","17/5/2019 15:49:29.639128+00","16/05/19 MOD. NTL59417.4 S/MM210C0401279 SE ARMO Y SE DEJO FUNCIONANDO","130280","103"
"307969","17/5/2019 15:48:39.724566+00","16/05/19 mod. pftl49616-mx.3 s/mm110c0300679 se armo y se dejo funcionando","130552","103"
"307968","17/5/2019 15:47:27.630865+00","ARMANDO DELGADILLO CONFIRMO LUNES 20 MAYO ","130223","6"
"307967","17/5/2019 15:44:46.631625+00","AUN NO ENTREGAN NO SABE CUANDO ","130217","6"
"307966","17/5/2019 15:43:35.431809+00","UNICO NUM LOCAL NC NO DA BUZON ","130179","6"
"307965","17/5/2019 15:40:21.374457+00","YA ARMO CLIENTE ","130146","6"
"307964","17/5/2019 15:35:38.040318+00","DUPLICADO 178916","129660","6"
"307963","17/5/2019 15:26:18.393818+00","ARMADO PAGADO EL 17/05/19","130358","99"
"307962","17/5/2019 15:26:00.75283+00","ARMADO PAGADO EL 17/05/19","129780","99"
"307961","17/5/2019 15:25:43.306526+00","ARMADO PAGADO EL 17/05/19","130013","99"
"307960","17/5/2019 15:25:25.736159+00","ARMADO PAGADO EL 17/05/19","129241","99"
"307959","17/5/2019 15:25:09.228393+00","ARMADO PAGADO EL 17/05/19","129241","99"
"307958","17/5/2019 15:22:42.805396+00","RECONFIRMADO CON CLIENTA LUNES 20 MAYO ","130304","6"
"307957","17/5/2019 15:21:50.334275+00","A/C$ 800.00  EL 17/05/19","128071","99"
"307956","17/5/2019 15:09:05.821958+00","ARMADO PAGADO EL 17/05/19","129459","99"
"307955","17/5/2019 15:08:33.8379+00","ARMADO PAGADO EL 17/05/19","130635","99"
"307954","17/5/2019 15:06:04.001388+00","ARMADO PAGADO EL 17/05/19","130036","99"
"307953","17/5/2019 15:05:25.359722+00","ARMADO PAGADO EL 17/05/19","129581","99"
"307952","17/5/2019 15:04:51.943841+00","ARMADO PAGADO EL 17/05/19","129360","99"
"307951","17/5/2019 15:04:09.882882+00","ARMADO PAGADO EL 17/05/19","130361","99"
"307950","17/5/2019 15:03:20.122951+00","ARMADO PAGADO EL 17/05/19","130362","99"
"307949","17/5/2019 15:00:46.628683+00","reparacion pagado el 17/05/19","128976","99"
"307948","17/5/2019 15:00:37.082966+00","ok, enterado, terinado","128976","99"
"307947","17/5/2019 15:00:23.097317+00","armado pagado el 17/05/19","130017","99"
"307946","17/5/2019 14:59:50.746558+00","armado pagado el 17/05/19","130252","99"
"307945","17/5/2019 14:59:21.03922+00","armado pagado el 17/05/19","130080","99"
"307944","17/5/2019 14:57:46.854518+00","REALISADO
JJ410C111393
16-05-2019

SE PIDE PIEA EN GARANTA
No --45 belt","130532","108"
"307943","17/5/2019 14:55:47.777745+00","REALISADO
KK330C0214945
16.-05-2019

SE PIDE PIESA EN GARANTIA
No 35","130531","108"
"307942","17/5/2019 14:54:23.715535+00","SERVICIO REALISADO
JJ730C0304651
16-05-2019

SE PIDEN PIESAS EN GARANTIA
No 54
No 72
No 81","130546","108"
"307941","17/5/2019 14:45:18.740508+00","CLIENTE LLAMA PARA CAMBIAR EL SERVICIO A DÍA LUNES 20","130110","245"
"307940","17/5/2019 14:43:32.071486+00","armado pagado el 17/05/19","130032","99"
"307939","17/5/2019 14:43:24.736262+00","mm010c0a03690","130032","99"
"307938","17/5/2019 14:39:00.423502+00","ARMADO PAGADO EL 17/05/19","129556","99"
"307937","17/5/2019 14:38:53.297865+00","JJ541H1320154","129556","99"
"307936","17/5/2019 14:38:14.887476+00","ARMADO PAGADO EL 17/05/19","130295","99"
"307935","17/5/2019 14:25:01.644012+00","ARMADO PAGADO EL 17/05/19","130163","99"
"307934","17/5/2019 14:24:33.801479+00","ARMADO PAGADO EL 17/05/19","130117","99"
"307933","17/5/2019 14:22:07.280959+00","armado pagado el 1705/19","129297","99"
"307932","17/5/2019 14:21:25.42037+00","armado pagado el 17/05/19","130186","99"
"307931","17/5/2019 13:35:30.213293+00","Se a intentado llamar a cliente en múltiples ocasiones, en dos teléfonos indican que no la conocen en otro no contestan","130306","68"
"307930","17/5/2019 13:29:29.928117+00","Equipo instalado y funcionando
Ntl59417.4 
MM210C0401158","129879","242"
"307929","17/5/2019 13:22:20.436173+00","Sé Tomó equipo quedando funciónando serie# MM111R0203221 versión . 2 cliente estuvo presente.. ","130329","104"
"307928","17/5/2019 13:21:59.376553+00","no contesto el telefono","130543","48"
"307927","17/5/2019 13:18:14.290461+00","buzon y el segundo le faltan numero","130686","48"
"307926","17/5/2019 13:06:31.866454+00","armado 25027.8  mm110c0801256","130585","241"
"307925","17/5/2019 13:04:04.402931+00","armado ntl59417.4 mm210c0401093","130129","241"
"307924","17/5/2019 13:02:46.461106+00","armado pfel55916.6 mm800g0603195","129714","241"
"307923","17/5/2019 12:26:15.863387+00","Ntl79011.0
Desarmado se movió y se armo","130433","76"
"307922","17/5/2019 12:22:36.592975+00","24995mx.0
Mal motor de velocidad y banda de motor cotizar
$450","130418","76"
"307921","17/5/2019 12:20:24.11124+00","Se entrega equipo","130246","76"
"307920","17/5/2019 09:58:29.121609+00","VERSION 3
SERIE MM110C0300527 ARMADO.","130343","66"
"307919","17/5/2019 09:54:18.394456+00","VERSION 1 
SERIE KK400T2150173 ,SE SOLICITA BANDA DE PISO Y TARJETA CONTROLADORA , YA QUE ESTA PRESENTA DESGASTE,,,","128795","66"
"307918","17/5/2019 09:52:08.949382+00","VERSION 1 SERIE GG640T2151775  SE SOLICITA BANDA DE PISO Y TARJETA CONTROLADORA , YA QUE LA CAMINADORA LA TENIA CONECTADA A REGULADOR.","129818","66"
"307917","17/5/2019 04:51:20.261835+00","Se armo 14/5/19, PFTL39115.1/JJ130C0110489","130163","49"
"307916","17/5/2019 04:35:53.631629+00","Se armo 14/5/19, PFTL10916.4/KK250C0406496","130117","49"
"307915","17/5/2019 04:32:44.056322+00","Se armo 13/5/19, PFEX52715.0/MM800G0000365","129297","49"
"307914","17/5/2019 04:15:16.301109+00","SE ARMÓ EQUIPO QUEDANDO FUNCIONANDO SERIE # MM120C1650071 VERSIÓN . 1
ME RECIBIÓ EL DUEÑO","130296","232"
"307913","17/5/2019 04:13:02.308178+00","SE ARMÓ EQUIPO QUEDANDO FUNCIONANDO SERIE # MM400G0600187 VERSIÓN . 6
ME RECIBIÓ EL HIJO DEL CLIENTE","130178","232"
"307912","17/5/2019 04:11:06.186788+00","SE ARMÓ EQUIPO QUEDANDO FUNCIONANDO SERIE # MM110C0300441 VERSIÓN . 3
ME RECIBIÓ EL ESPOSO DE CLIENTE","129994","232"
"307911","17/5/2019 04:09:52.887676+00","Nota. La clienta ya había cambiado equipo pero se le convenció al quedar bien.","121682","37"
"307910","17/5/2019 04:09:14.569889+00","SE ARMÓ EQUIPO QUEDANDO FUNCIONANDO SERIE # MM900G0601018 VERCION . 6
ME RECIBIÓ EL HIJO DEL CLIENTE","129955","232"
"307909","17/5/2019 04:07:41.130507+00","HOLA

170046. HILDA CASTREJO, 6621214516, CDA DE LOS DUQUES #94, PASEO REAL RES
KK831H2910143.

Se Cambio refacción


SALUDOS, 
 
FCO. JAVIER JIMENEZ MONTAÑO
MULTISERVICIOS
","121682","37"
